userId,movieId,rating,timestamp
182,300541,0.04,1712484380
182,300202,3.36,1712484380
182,300370,0.91,1712484380
182,300286,1.19,1712484380
182,300568,2.63,1712484380
182,300546,4.83,1712484380
182,301011,4.98,1712484380
181,301002,2.88,1712484380
181,300434,1,1712484380
181,300518,1.86,1712484380
181,300661,4.05,1712484380
181,300528,3.85,1712484380
181,300691,4.17,1712484380
181,300744,5,1712484380
181,300688,4.85,1712484380
181,300344,1.39,1712484380
180,300176,3.6,1712484380
180,301046,1.66,1712484380
180,300966,2.48,1712484380
180,300343,4.52,1712484380
180,300384,2.54,1712484380
180,300757,1.34,1712484380
180,300206,4.02,1712484380
180,301002,0.83,1712484380
180,300907,4.22,1712484380
180,300625,3.77,1712484380
179,300969,4.23,1712484380
179,300659,0.82,1712484380
179,300335,3.22,1712484380
179,300938,2.11,1712484380
179,301007,1.16,1712484380
179,300162,0.4,1712484380
179,300190,2.55,1712484380
179,300502,4.71,1712484380
178,300059,2.85,1712484380
178,300151,3.69,1712484380
178,300360,3.52,1712484380
178,300640,4.59,1712484380
178,300168,0.16,1712484380
178,300889,1.26,1712484380
178,300896,4.3,1712484380
178,300115,1.69,1712484380
178,300445,0.77,1712484380
178,300858,4.91,1712484380
178,300545,0.37,1712484380
177,300181,4.64,1712484380
177,300495,4.39,1712484380
177,300288,3.73,1712484380
177,300785,1.91,1712484380
177,300469,4.77,1712484380
177,300039,4.51,1712484380
177,300317,0.89,1712484380
177,300697,1.41,1712484380
177,300308,2.13,1712484380
177,300186,3.23,1712484380
177,300540,3.76,1712484380
177,301032,2.13,1712484380
176,300797,0.14,1712484380
176,300793,1.12,1712484380
176,300561,3.54,1712484380
176,300475,1.92,1712484380
176,300545,1.51,1712484380
176,300656,0.39,1712484380
176,300755,0.47,1712484380
175,301027,0.44,1712484380
175,300511,0.84,1712484380
175,300393,2.83,1712484380
175,300427,1.53,1712484380
175,300753,0.58,1712484380
175,300979,1.32,1712484380
174,300039,1.5,1712484380
174,301029,3.89,1712484380
174,300533,2.25,1712484380
174,301004,2.3,1712484380
174,300595,4.38,1712484380
174,300605,3.9,1712484380
174,300837,1.41,1712484380
174,300491,0.55,1712484380
174,300546,4.39,1712484380
174,300800,1.82,1712484380
174,300921,0.4,1712484380
173,300302,3.67,1712484380
173,301029,2.66,1712484380
173,301022,3.66,1712484380
173,300359,4.3,1712484380
173,300094,1.09,1712484380
173,300151,2.23,1712484380
173,300857,2.81,1712484380
173,300146,4.7,1712484380
173,300707,1.05,1712484380
172,300384,0.47,1712484380
172,300498,4.98,1712484380
172,301003,4.22,1712484380
172,300791,4.76,1712484380
172,300628,2.09,1712484380
172,300860,2.64,1712484380
172,300404,2.51,1712484380
172,300801,0,1712484380
171,300768,0.57,1712484380
171,300513,1.29,1712484380
171,300465,2.67,1712484380
171,300730,0.72,1712484380
171,301044,1.8,1712484380
171,300154,1.38,1712484380
171,300932,0.26,1712484380
171,300179,4.46,1712484380
171,300608,4.21,1712484380
170,300476,4.36,1712484380
170,300930,2.59,1712484380
170,300079,2.83,1712484380
170,300403,3.44,1712484380
170,300545,1.51,1712484380
170,300164,4.22,1712484380
170,300991,2.37,1712484380
170,300612,2.36,1712484380
170,300810,2.82,1712484380
170,300748,0.52,1712484380
169,300467,2.76,1712484380
169,300132,3.37,1712484380
169,301019,1.8,1712484380
168,300887,3.49,1712484380
168,300876,0.24,1712484380
168,300707,3.95,1712484380
168,300315,4.2,1712484380
168,300733,3.9,1712484380
168,300875,4.21,1712484380
168,300877,3.28,1712484380
167,300875,4.59,1712484380
167,300535,4.58,1712484380
167,300551,2.77,1712484380
167,300036,3.85,1712484380
167,300430,2.7,1712484380
167,300449,4.28,1712484380
167,300652,4.74,1712484380
167,300491,0.53,1712484380
167,300618,4.56,1712484380
167,300456,0.34,1712484380
167,300828,4.28,1712484380
167,300255,2.87,1712484380
167,300433,1.36,1712484380
167,300866,3.05,1712484380
166,300096,1.14,1712484380
166,300755,2.66,1712484380
166,300717,4.61,1712484380
166,300824,2.6,1712484380
166,300311,2.87,1712484380
166,300470,3.09,1712484380
166,300476,0.33,1712484380
166,301042,3.66,1712484380
165,300727,3.56,1712484380
165,300940,0.9,1712484380
165,300403,4.54,1712484380
165,300833,1.42,1712484380
165,300907,1.51,1712484380
165,300260,3.91,1712484380
165,300243,4.28,1712484380
165,301027,0.54,1712484380
165,300491,2.73,1712484380
165,300958,1.02,1712484380
164,300306,1.83,1712484380
164,301020,3.29,1712484380
164,300929,3.9,1712484380
164,300864,1.85,1712484380
164,300271,0.93,1712484380
164,300370,4.7,1712484380
164,300596,2.17,1712484380
164,300536,3.65,1712484380
164,300322,4.56,1712484380
164,300531,2.89,1712484380
164,300707,1.92,1712484380
164,301026,3,1712484380
164,300990,0.65,1712484380
163,300804,2.56,1712484380
163,300285,4.55,1712484380
163,300046,3.2,1712484380
162,300244,1.58,1712484380
162,300525,3.63,1712484380
162,300474,4.83,1712484380
162,300948,1.82,1712484380
162,301045,3.47,1712484380
162,300810,3.5,1712484380
162,300204,1.13,1712484380
162,300383,1.58,1712484380
161,300570,1.06,1712484380
161,300374,2.57,1712484380
161,300351,2.44,1712484380
161,300129,3.55,1712484380
161,300317,1.15,1712484380
161,300956,4.96,1712484380
161,300752,2.83,1712484380
161,300335,0.21,1712484380
161,300290,3.4,1712484380
161,300107,0.36,1712484380
161,300972,3.43,1712484380
160,300554,3.69,1712484380
160,300094,2.95,1712484380
160,300667,0.04,1712484380
160,301009,1.18,1712484380
160,300059,0.51,1712484380
160,300787,3,1712484380
160,300134,4.44,1712484380
160,300582,1.19,1712484380
160,300991,3.99,1712484380
160,300807,4.9,1712484380
160,300385,2.18,1712484380
160,300309,1.4,1712484380
160,300831,1.49,1712484380
160,300462,0.66,1712484380
159,300952,4.88,1712484380
159,300880,0.33,1712484380
159,300756,3.19,1712484380
159,300279,3.86,1712484380
159,300449,2.01,1712484380
159,300749,3.21,1712484380
159,300789,3.41,1712484380
159,300451,3.72,1712484380
158,300150,0.63,1712484380
158,300169,2.04,1712484380
158,300976,2,1712484380
158,300140,4.54,1712484380
158,300767,3.71,1712484380
158,300050,4.31,1712484380
158,300405,0.51,1712484380
157,300988,2.99,1712484380
157,300040,3.56,1712484380
157,300716,0.64,1712484380
157,300889,4.98,1712484380
157,300928,1.19,1712484380
157,300699,4.52,1712484380
157,300322,1.32,1712484380
157,300933,0.94,1712484380
157,300303,0.71,1712484380
156,300364,3.65,1712484380
156,300297,0.95,1712484380
156,300780,1.74,1712484380
156,300936,4.77,1712484380
156,300996,0.14,1712484380
156,300518,4.99,1712484380
156,300440,0.56,1712484380
156,300094,1.86,1712484380
156,300880,4.01,1712484380
156,300451,3.07,1712484380
156,300135,4.61,1712484380
156,300032,3.1,1712484380
155,300536,0.15,1712484380
155,300801,0.27,1712484380
155,300341,3.86,1712484380
155,300715,0.04,1712484380
154,300521,3.85,1712484380
154,300865,1.83,1712484380
154,300319,2.49,1712484380
154,300276,4.96,1712484380
154,300199,0.75,1712484380
154,300304,0.02,1712484380
154,300709,4.76,1712484380
154,301009,2.41,1712484380
154,300065,3.12,1712484380
154,300997,2.23,1712484380
153,300896,2.8,1712484380
153,300376,4.65,1712484380
153,300621,4.87,1712484380
153,300467,2.79,1712484380
153,300656,4.58,1712484380
153,300909,3.66,1712484380
153,300374,2.97,1712484380
153,300431,3.84,1712484380
153,300818,4.23,1712484380
153,300669,0.12,1712484380
153,300201,0.71,1712484380
152,300371,3.98,1712484380
152,300968,2.69,1712484380
152,300739,2.17,1712484380
152,300787,3.4,1712484380
152,300614,2.98,1712484380
152,300323,4.1,1712484380
152,300582,0.9,1712484380
152,300373,0.08,1712484380
152,300943,0.26,1712484380
152,300290,0.37,1712484380
152,300542,3.93,1712484380
152,300415,3.21,1712484380
152,300131,3.61,1712484380
151,300787,3.74,1712484380
151,300702,1.72,1712484380
151,301034,3.76,1712484380
151,300181,2.32,1712484380
151,300985,0.56,1712484380
151,300171,4.43,1712484380
151,301051,4.66,1712484380
151,300388,3.6,1712484380
151,300415,0.31,1712484380
151,300529,0.65,1712484380
151,300662,0.7,1712484380
150,300779,4.65,1712484380
150,301045,3.51,1712484380
150,300556,4.4,1712484380
150,300780,4.19,1712484380
150,300664,4.17,1712484380
150,300502,3.62,1712484380
150,300926,2.5,1712484380
150,300416,2.6,1712484380
150,300880,1.8,1712484380
150,300723,4.78,1712484380
149,300633,1.81,1712484380
149,300039,4.77,1712484380
149,300407,2.22,1712484380
149,300561,0.49,1712484380
149,300434,4.29,1712484380
149,300747,0.01,1712484380
149,300151,1.68,1712484380
149,300781,3.87,1712484380
149,300199,1.6,1712484380
149,300529,3.1,1712484380
149,301043,3.18,1712484380
149,300669,4.88,1712484380
149,300871,2.32,1712484380
149,300399,3.3,1712484380
148,300122,1.98,1712484380
148,300592,4.32,1712484380
148,300688,4.77,1712484380
148,300192,3.39,1712484380
148,300700,3.22,1712484380
148,300468,0.7,1712484380
148,300144,4.9,1712484380
148,300513,1.68,1712484380
148,300120,4.6,1712484380
148,300957,2.88,1712484380
148,300040,1.76,1712484380
147,300159,3.16,1712484380
147,300360,2.36,1712484380
147,300880,3.31,1712484380
147,300950,0.86,1712484380
147,300210,0.12,1712484380
147,300675,1.95,1712484380
147,300994,4.59,1712484380
147,300257,4.14,1712484380
147,300770,0.34,1712484380
147,300597,2.96,1712484380
147,300295,4.8,1712484380
147,300647,4.41,1712484380
147,300314,1.11,1712484380
146,300893,3.69,1712484380
146,300983,4.47,1712484380
146,300881,1.92,1712484380
146,300988,2.15,1712484380
146,300715,0.72,1712484380
146,300354,4.42,1712484380
146,300643,3.4,1712484380
146,300628,0.02,1712484380
146,300163,3.31,1712484380
146,300243,4.44,1712484380
145,300641,4.2,1712484380
145,300521,2.94,1712484380
145,300780,3.96,1712484380
145,300983,4.33,1712484380
145,300133,0.92,1712484380
145,301046,2.61,1712484380
145,300038,3.88,1712484380
145,300148,0.58,1712484380
145,300473,4.68,1712484380
145,300824,4.95,1712484380
144,301042,3.52,1712484380
144,300692,3.84,1712484380
144,300349,1.15,1712484380
144,300894,4.73,1712484380
144,300799,4.46,1712484380
144,300517,0.24,1712484380
144,300883,2.29,1712484380
144,300147,0.46,1712484380
144,300882,3.15,1712484380
144,300508,4.99,1712484380
144,300353,2.75,1712484380
144,300876,2.02,1712484380
143,300257,3.06,1712484380
143,300981,2.81,1712484380
143,300155,1.35,1712484380
143,301008,2.04,1712484380
143,301029,2.61,1712484380
143,300484,1.99,1712484380
143,300325,2.66,1712484380
143,300958,4.1,1712484380
143,300811,2.42,1712484380
143,300569,4.98,1712484380
142,300541,4.88,1712484380
142,300158,0.58,1712484380
142,300627,1.76,1712484380
142,301047,1.33,1712484380
142,300174,1.78,1712484380
142,301024,0.56,1712484380
142,300049,0.06,1712484380
142,300863,2.06,1712484380
142,300441,3.14,1712484380
142,300748,4.28,1712484380
141,300969,4.59,1712484380
141,300778,1.11,1712484380
141,300717,1.7,1712484380
141,300349,3.38,1712484380
141,300364,4.74,1712484380
141,300295,3.71,1712484380
141,300851,1.75,1712484380
141,300675,0.64,1712484380
141,300591,2.39,1712484380
141,300415,3.96,1712484380
141,300392,4.14,1712484380
141,300893,2.84,1712484380
141,300568,0.64,1712484380
140,300587,2.39,1712484380
140,300797,0.25,1712484380
140,301031,3.53,1712484380
140,300945,2.41,1712484380
140,300692,4.61,1712484380
140,300942,1.62,1712484380
140,300262,0.26,1712484380
140,300745,4.09,1712484380
140,300761,1.9,1712484380
140,300465,4.88,1712484380
140,300618,4.31,1712484380
140,300991,4.47,1712484380
140,300585,1.96,1712484380
139,300736,2.13,1712484380
139,300460,0.96,1712484380
138,300952,4.64,1712484380
138,300599,0.74,1712484380
138,300878,3.98,1712484380
138,301028,2.88,1712484380
138,300397,0.46,1712484380
138,300847,2.7,1712484380
138,301003,2,1712484380
137,300608,4.67,1712484380
137,300525,1.53,1712484380
137,300728,3.01,1712484380
137,300032,3.05,1712484380
137,300272,1.61,1712484380
137,300430,4.42,1712484380
137,300199,4.11,1712484380
137,300528,4.42,1712484380
137,300733,1.21,1712484380
137,301044,2.21,1712484380
137,300783,2.17,1712484380
136,300279,2.91,1712484380
136,300101,4.03,1712484380
136,300852,4.53,1712484380
136,300527,4.16,1712484380
136,300145,4.08,1712484380
136,300194,4.71,1712484380
136,300965,4.46,1712484380
136,300707,1.7,1712484380
136,300171,1.89,1712484380
136,300677,1.11,1712484380
136,300918,4.27,1712484380
136,300314,4.41,1712484380
135,300739,0.83,1712484380
135,301034,0.54,1712484380
135,300060,3.71,1712484380
135,300779,2.56,1712484380
135,300700,4.96,1712484380
135,300288,1.84,1712484380
135,300845,1.33,1712484380
135,300876,3.07,1712484380
135,301024,3.22,1712484380
135,300384,3.28,1712484380
135,300502,0.29,1712484380
134,300361,2.01,1712484380
134,300194,1.56,1712484380
134,300784,4.4,1712484380
134,300877,3.06,1712484380
134,300758,1.56,1712484380
134,300120,1.42,1712484380
134,300155,2.46,1712484380
134,301018,2.17,1712484380
134,300064,4.23,1712484380
134,300668,2.14,1712484380
134,300711,4.11,1712484380
133,300266,4.35,1712484380
133,300974,0.2,1712484380
133,300254,1.56,1712484380
132,300187,1.1,1712484380
132,300205,4.92,1712484380
132,300195,2.65,1712484380
132,300978,4.38,1712484380
132,301020,2.03,1712484380
132,300704,2.89,1712484380
131,300179,2.32,1712484380
131,300301,2.54,1712484380
131,300597,3.02,1712484380
131,300036,3.29,1712484380
131,300254,1.09,1712484380
131,301033,2.81,1712484380
130,300184,0.5,1712484380
130,300839,3.22,1712484380
130,300324,1.48,1712484380
130,300508,3.58,1712484380
130,300621,1.52,1712484380
130,300297,1.27,1712484380
130,300071,1.64,1712484380
129,300757,3.15,1712484380
129,300753,2.3,1712484380
129,300858,1.46,1712484380
129,300866,1.28,1712484380
129,300746,4.89,1712484380
129,300968,0.67,1712484380
129,300165,4,1712484380
129,300302,4.42,1712484380
129,300721,1.38,1712484380
129,300692,2.57,1712484380
129,300631,4.77,1712484380
129,300426,0.67,1712484380
129,300483,4.26,1712484380
129,300616,0.81,1712484380
129,300371,2.36,1712484380
128,300122,0.79,1712484380
128,300746,4.12,1712484380
128,300310,1.98,1712484380
128,300280,3.78,1712484380
128,300203,3.53,1712484380
128,300848,3.71,1712484380
128,300473,4.48,1712484380
128,300632,1.14,1712484380
128,300936,2.63,1712484380
128,300736,1.89,1712484380
128,301023,1.17,1712484380
128,300760,4.26,1712484380
128,300372,1.37,1712484380
128,300704,2.99,1712484380
128,300595,3.45,1712484380
127,300150,0.91,1712484380
127,300264,0.88,1712484380
127,300121,3.95,1712484380
127,300864,3.2,1712484380
127,300736,2.69,1712484380
127,300735,0.97,1712484380
127,300354,3.44,1712484380
127,300578,2.29,1712484380
126,300268,2.09,1712484380
126,300736,0.85,1712484380
126,300260,0.5,1712484380
126,300881,1.42,1712484380
126,300616,0.21,1712484380
126,300393,4.11,1712484380
126,300615,3.3,1712484380
126,300862,2.44,1712484380
126,300617,0.2,1712484380
126,300510,1.56,1712484380
125,300823,3.23,1712484380
125,300912,4.15,1712484380
125,300296,4.64,1712484380
125,300863,3.99,1712484380
125,301042,3.78,1712484380
125,300804,4.68,1712484380
125,300856,3.42,1712484380
125,300630,1.05,1712484380
125,300300,4.17,1712484380
125,300887,4.89,1712484380
125,300243,0.96,1712484380
125,300588,3.11,1712484380
125,300848,0.24,1712484380
125,300470,0.09,1712484380
125,300094,1.82,1712484380
125,300522,4.86,1712484380
125,300356,2.64,1712484380
125,300401,1.69,1712484380
124,300386,4.69,1712484380
124,300827,4.01,1712484380
124,300282,1.98,1712484380
124,300793,4.92,1712484380
124,300862,4.61,1712484380
124,300561,1.69,1712484380
124,300322,0.84,1712484380
124,300759,2.37,1712484380
124,300390,1.05,1712484380
124,300513,3.49,1712484380
124,300978,3.59,1712484380
124,300699,0.08,1712484380
124,300264,4.21,1712484380
124,300990,4.44,1712484380
123,301037,0.64,1712484380
123,300912,3.25,1712484380
123,300309,0.66,1712484380
123,300532,3.61,1712484380
123,300882,3.41,1712484380
123,300937,1.43,1712484380
122,300749,0.86,1712484380
122,300288,1,1712484380
122,300452,3.5,1712484380
122,301050,4.74,1712484380
122,300257,2.71,1712484380
122,300787,0.32,1712484380
122,301049,4.26,1712484380
122,300169,1.01,1712484380
122,300540,1.55,1712484380
122,300920,2.61,1712484380
122,300604,4.29,1712484380
122,300410,2.06,1712484380
121,300276,0.31,1712484380
121,300206,1.31,1712484380
121,300611,0.36,1712484380
121,300527,2.73,1712484380
121,300715,1.89,1712484380
121,300842,3.25,1712484380
121,300777,3.37,1712484380
121,300268,0.05,1712484380
120,300431,4.87,1712484380
120,300668,2.5,1712484380
120,300981,4.85,1712484380
120,300094,0.75,1712484380
120,300325,2.68,1712484380
120,300296,0.97,1712484380
120,300254,1.66,1712484380
120,300452,3.36,1712484380
120,300618,4.89,1712484380
119,300131,3.39,1712484380
119,300693,1.39,1712484380
119,300971,3.91,1712484380
119,300982,1.82,1712484380
119,300406,3.41,1712484380
119,300807,4.66,1712484380
119,301033,2.69,1712484380
119,300435,4.16,1712484380
119,300251,1.37,1712484380
119,300686,2.61,1712484380
119,300811,2.24,1712484380
119,300863,1.3,1712484380
119,300193,2.73,1712484380
119,300404,3.57,1712484380
119,300750,2.07,1712484380
119,300064,3.19,1712484380
119,300685,0.86,1712484380
118,300588,2.4,1712484380
118,300623,4.64,1712484380
118,300828,2.31,1712484380
118,300732,4.09,1712484380
118,300676,3.97,1712484380
118,300724,3.76,1712484380
118,300121,1.89,1712484380
118,300432,0.6,1712484380
117,300804,0.36,1712484380
117,300661,2.99,1712484380
117,300185,2.93,1712484380
117,300551,4.92,1712484380
117,300699,0.6,1712484380
117,300248,4.14,1712484380
117,300323,1.14,1712484380
116,300120,1.02,1712484380
116,300178,0.74,1712484380
116,300330,2.73,1712484380
116,300579,1.02,1712484380
116,300651,0.45,1712484380
116,300621,4.13,1712484380
116,300252,4.38,1712484380
116,300665,2.65,1712484380
116,300893,1.88,1712484380
116,300303,3.05,1712484380
116,300493,0.4,1712484380
115,300370,4.57,1712484380
115,300860,1.34,1712484380
115,300935,1.43,1712484380
115,300783,0.02,1712484380
115,300040,4.35,1712484380
115,300563,2.11,1712484380
115,300861,1.46,1712484380
114,300323,4.2,1712484380
114,300566,3.61,1712484380
114,300858,0.32,1712484380
114,300678,4.24,1712484380
114,300992,3.55,1712484380
114,300975,1.17,1712484380
114,300325,0.16,1712484380
114,300268,3.17,1712484380
114,300760,2.89,1712484380
114,300210,1.73,1712484380
114,300959,4.57,1712484380
113,301034,2.61,1712484380
113,300301,3.08,1712484380
113,300401,3.72,1712484380
113,300427,2.09,1712484380
113,300344,4.86,1712484380
113,300768,3.46,1712484380
113,300971,3.43,1712484380
113,300292,4.25,1712484380
113,300189,0.62,1712484380
113,300316,0.34,1712484380
113,300702,0.23,1712484380
113,300364,1.47,1712484380
112,300068,3.11,1712484380
112,300361,2.38,1712484380
112,300615,2.94,1712484380
112,300296,4.69,1712484380
112,300488,0.93,1712484380
112,300524,0.48,1712484380
112,300941,0.83,1712484380
112,300664,1.2,1712484380
112,300082,0.62,1712484380
112,300870,3.92,1712484380
111,300899,2.44,1712484380
111,300208,1.78,1712484380
111,300335,0.32,1712484380
111,300533,4.37,1712484380
111,300053,3.26,1712484380
111,300330,4.73,1712484380
111,300768,2.04,1712484380
111,300818,1.14,1712484380
110,300667,4.33,1712484380
110,300314,0.7,1712484380
110,300268,2.64,1712484380
110,300290,2.86,1712484380
110,300163,2.92,1712484380
110,300164,3.27,1712484380
110,300987,1.99,1712484380
110,300540,3.94,1712484380
110,300152,1.38,1712484380
110,300811,2.45,1712484380
110,300575,2.23,1712484380
110,300974,2.41,1712484380
110,300435,1.3,1712484380
109,300383,4.61,1712484380
109,300680,1.1,1712484380
109,300495,2.51,1712484380
109,300869,3.27,1712484380
109,300983,4.71,1712484380
109,301020,1.66,1712484380
109,300095,2.99,1712484380
109,300643,2.26,1712484380
109,300180,4.34,1712484380
109,300274,1.23,1712484380
109,300690,1.3,1712484380
108,300767,4.79,1712484380
108,300176,0.05,1712484380
108,300374,3.04,1712484380
108,300359,4.07,1712484380
108,300757,3.66,1712484380
107,300633,0.66,1712484380
107,300922,0.05,1712484380
107,300724,3.48,1712484380
107,300793,4.36,1712484380
107,300419,3.16,1712484380
107,300855,1.52,1712484380
107,300526,4.65,1712484380
107,301044,2.23,1712484380
107,300353,2.47,1712484380
107,300901,0.85,1712484380
107,300796,1.8,1712484380
107,300498,1.74,1712484380
107,300617,1.45,1712484380
107,300902,3.07,1712484380
107,300904,0.45,1712484380
107,300382,0.84,1712484380
107,300564,3.92,1712484380
107,300115,0.83,1712484380
107,300132,2.81,1712484380
107,300937,1.75,1712484380
106,300311,2.12,1712484380
106,300165,2.71,1712484380
106,300049,4.12,1712484380
106,300991,0.84,1712484380
106,300800,4.36,1712484380
106,300853,0.48,1712484380
106,300960,4.1,1712484380
106,300094,3.11,1712484380
105,300038,3.35,1712484380
105,301011,4.93,1712484380
105,300731,0.55,1712484380
105,300738,2.06,1712484380
105,300746,1.12,1712484380
105,300887,4.36,1712484380
105,300983,4.93,1712484380
105,300596,1.41,1712484380
105,300590,2.3,1712484380
104,301033,3.71,1712484380
104,300983,2.46,1712484380
104,300938,4.16,1712484380
104,300735,3.63,1712484380
104,300342,0.79,1712484380
104,300094,2.61,1712484380
104,300501,0.77,1712484380
104,300316,3.06,1712484380
104,300298,3.71,1712484380
103,300517,3.89,1712484380
103,300667,2.32,1712484380
103,300202,2.95,1712484380
103,300384,0.98,1712484380
103,300785,3.39,1712484380
103,300677,4.69,1712484380
103,300626,3.13,1712484380
103,300671,1.3,1712484380
103,300032,0.84,1712484380
103,300857,4.26,1712484380
103,300271,3.39,1712484380
103,300998,3.97,1712484380
103,300741,4.86,1712484380
103,300131,3.23,1712484380
102,300707,2.87,1712484380
102,300495,1.57,1712484380
102,300800,0.33,1712484380
102,300191,3.5,1712484380
102,300152,1.53,1712484380
102,300404,3.89,1712484380
102,300417,4.65,1712484380
102,300328,2.37,1712484380
102,300588,3.59,1712484380
102,300968,4.52,1712484380
102,300324,3.72,1712484380
102,300855,2.93,1712484380
102,300389,3.31,1712484380
102,300043,3.93,1712484380
102,300469,3.24,1712484380
102,300077,2.66,1712484380
101,300691,1.9,1712484380
101,300208,4.08,1712484380
101,301042,3.41,1712484380
101,300370,2.75,1712484380
101,300745,3.99,1712484380
101,300680,0.44,1712484380
101,300331,4.59,1712484380
101,300488,2.09,1712484380
101,300690,0.1,1712484380
101,300303,2.35,1712484380
101,301020,0.6,1712484380
101,300140,0.17,1712484380
101,300574,3.81,1712484380
101,300630,2.82,1712484380
100,300339,0.12,1712320588
100,300723,4.17,1712320588
100,300964,1.83,1712320588
100,300165,4.24,1712320588
100,300752,1.59,1712320588
100,300777,4.77,1712320588
100,300771,0.27,1712320588
